2120		124500
2130		124900
2140		125700
2150		127200
2160		126800
2170		127300
2180		127800
2190		128500
2200		129300
2210		129800
2220		130700
2230		131100
2240		131700
2250		132100
2260		133000
2270		133500
2280		135000
2290		135100
2300		135300
2310		135800
2320		136700
2330		137200
2340		146300
2350		138500
2360		139100
2370		140400
2380		140600
2390		141600
2400		141400
2410		142500
2420		142800
2430		154500
2440		144300
2450		144900
2460		145300
2470		145800
2480		146500
2490		146900
2500		148000
2510		148500
2520		149100
2530		149900
2540		150000
2550		150700
2560		151600
2570		152300
2580		152600
2590		153300
2600		153800
2610		154400
2620		190100
2630		155500
2640		156300
2650		156700
2660		157600
2670		158100
2680		158400
2690		158900
2700		159900
2710		160300
2720		160900
2730		161500
2740		162100
2750		162700
2760		163300
2770		164200
2780		164800
2790		165400
2800		166100
2810		167400
2820		167600
2830		168600
2840		168400
2850		168900
2860		169700
2870		179600
2880		172000
2890		171900
2900		171800
2910		173100
2920		173200
2930		173500
2940		174200
2950		175900
2960		175500
2970		176300
2980		176800
2990		177700
3000		176200
3010		176700
3020		177900
3030		177500
3040		178500
3050		179200
3060		179800
3070		180300
3080		180900
3090		183400
3100		184000
3110		183200
3120		184800
3130		185800
3140		186500
3150		184900
3160		185800
3170		187100
3180		187000
3190		187800
3200		188100
3210		188800
3220		189300
3230		190400
3240		190900
3250		193200
3260		192300
3270		193000
3280		195000
3290		196300
3300		194400
3310		197300
3320		195400
3330		196300
3340		198800
3350		199200
3360		198200
3370		198800
3380		199400
3390		201800
3400		200600
3410		203000
3420		201600
3430		202600
3440		202700
3450		203400
3460		204300
3470		204700
3480		205700
3490		205900
3500		212000
3510		207400
3520		208000
3530		208300
3540		209100
3550		211300
3560		212100
3570		211200
3580		211700
3590		212300
3600		212700
3610		213900
3620		215800
3630		216400
3640		215200
3650		215300
3660		215900
3670		217100
3680		217700
3690		218100
3700		220700
3710		219100
3720		220000
3730		220800
3740		221500
3750		223800
3760		232600
3770		223000
3780		223800
3790		226400
3800		224900
3810		225800
3820		226100
3830		228400
3840		229300
3850		228100
3860		228800
3870		229200
3880		229800
3890		230700
3900		233200
3910		232000
3920		232600
3930		233300
3940		233700
3950		234400
3960		234800
3970		235400
3980		236100
3990		238300
4000		235700
4010		236000
4020		237200
4030		237500
4040		237300
4050		238600
4060		239100
4070		267800
4080		243100
4090		240700
4100		241600
4110		241600
4120		242800
4130		245400
4140		246600
4150		244800
4160		244500
4170		246000
4180		250200
4190		247300
4200		248100
4210		248000
4220		248300
4230		249000
4240		250000
4250		253700
4260		251100
4270		252300
4280		252800
4290		253200
4300		253400
4310		257300
4320		257400
4330		255300
4340		256400
4350		264600
4360		257500
4370		257800
4380		258400
4390		259300
4400		262000
4410		261400
4420		262900
4430		261800
4440		262500
4450		262700
4460		274800
4470		263400
4480		264600
4490		265200
4500		265800
4510		269000
4520		267000
4530		267900
4540		268200
4550		268900
4560		269900
4570		270000
4580		270600
4590		271400
4600		272500
4610		272900
4620		274200
4630		273900
4640		274500
4650		275400
4660		275500
4670		276500
4680		277200
4690		278000
4700		278300
4710		279000
4720		279300
4730		280200
4740		280300
4750		281500
4760		284800
4770		282800
4780		282700
4790		283400
4800		284200
4810		284400
4820		286900
4830		288000
4840		286300
4850		287300
4860		291200
4870		291300
4880		289400
4890		289700
4900		290100
4910		290900
4920		294500
4930		292300
4940		293100
4950		293600
4960		294500
4970		294400
4980		296000
4990		297500
5000		297200
5010		295300
5020		296400
5030		296400
5040		296700
5050		297100
5060		298400
5070		302100
5080		299800
5090		299700
5100		300600
5110		300500
5120		301500
5130		302900
5140		303200
5150		316700
5160		306500
5170		305500
5180		305800
5190		306500
5200		307100
5210		308500
5220		308700
5230		308200
5240		339300
5250		309700
5260		313400
5270		311400
5280		311600
5290		315800
5300		313500
5310		315400
5320		314500
5330		316400
5340		316300
5350		320400
5360		320000
5370		317700
5380		318300
5390		320500
5400		319800
5410		354700
5420		320400
5430		321300
5440		330100
5450		322900
5460		321600
5470		325000
5480		324200
5490		324700
5500		324400
5510		325900
5520		326100
5530		331900
5540		326800
5550		330400
5560		330300
5570		329200
5580		330400
5590		331500
5600		331400
5610		332400
5620		332700
5630		332500
5640		334100
5650		334200
5660		334800
5670		335400
5680		339500
5690		336400
5700		337500
5710		339600
5720		338800
5730		339000
5740		339800
5750		343100
5760		340900
5770		342900
5780		342500
5790		342600
5800		342500
5810		343900
5820		343900
5830		355400
5840		346200
5850		347400
5860		347400
5870		347500
5880		352300
5890		348900
5900		359500
5910		351000
5920		351200
5930		351700
5940		351900
5950		352400
5960		352900
5970		356300
5980		354800
5990		355800
6000		353500
6010		477600
6020		356400
6030		356200
6040		358300
6050		356700
6060		362400
6070		359000
6080		358100
6090		359900
6100		359900
6110		360900
6120		361000
6130		361400
6140		364300
6150		364600
6160		368200
6170		363500
6180		365000
6190		365600
6200		365500
6210		366800
6220		366800
6230		367000
6240		367900
6250		368600
6260		369200
6270		370700
6280		370800
6290		370400
6300		371200
6310		372900
6320		373500
6330		374600
6340		375800
6350		374900
6360		376000
6370		376300
6380		378200
6390		377900
6400		378400
6410		381200
6420		387400
6430		379400
6440		382700
6450		393700
6460		395400
6470		383700
6480		382900
6490		384500
6500		389100
6510		391000
6520		387100
6530		386400
6540		386800
6550		387000
6560		388400
6570		388800
6580		392700
6590		390000
6600		427900
6610		395700
6620		393500
6630		394900
6640		392800
6650		393200
6660		398500
6670		394700
6680		395600
6690		396600
6700		396900
6710		396800
6720		398900
6730		401600
6740		408300
6750		400100
6760		399800
6770		400400
6780		401500
6790		402200
6800		402000
6810		402300
6820		404000
6830		405600
6840		411600
6850		406200
6860		408500
6870		406700
6880		418400
6890		408500
6900		408500
6910		411900
6920		409900
6930		409300
6940		436400
6950		412800
6960		411800
6970		412300
6980		413800
6990		416700
7000		417900
7010		415700
7020		418600
7030		415400
7040		415900
7050		565400
7060		417500
7070		421700
7080		417400
7090		418700
7100		422400
7110		418300
7120		419300
7130		424900
7140		447200
7150		426900
7160		422500
7170		423500
7180		423800
7190		429000
7200		430000
7210		425100
7220		426200
7230		428100
7240		452800
7250		428100
7260		429200
7270		433900
7280		430000
7290		430000
7300		431200
7310		434700
7320		433300
7330		434600
7340		438500
7350		433900
7360		433900
7370		435000
7380		440500
7390		436500
7400		436800
7410		437700
7420		445200
7430		439500
7440		439500
7450		440000
7460		446600
7470		441100
7480		442300
7490		444100
7500		443900
7510		447500
7520		444300
7530		447600
7540		446200
7550		445600
7560		446700
7570		453100
7580		451100
7590		448300
7600		454300
7610		449700
7620		450200
7630		451400
7640		451400
7650		454300
7660		454600
7670		461700
7680		458100
7690		455300
7700		458500
7710		463700
7720		457900
7730		458000
7740		462200
7750		459500
7760		459300
7770		461800
7780		461800
7790		464100
7800		465100
7810		462700
7820		463400
7830		487900
7840		464000
7850		465100
7860		464200
7870		465700
7880		470800
7890		467600
7900		469800
7910		468700
7920		469000
7930		469500
7940		470700
7950		471800
7960		473700
7970		472500
7980		473200
7990		477000
8000		471900
8010		472400
8020		489500
8030		473600
8040		474100
8050		474000
8060		475800
8070		481400
8080		480600
8090		476500
8100		480900
8110		478100
8120		479500
8130		479600
8140		484400
8150		482700
8160		483000
8170		481400
8180		487700
8190		482700
8200		483900
8210		483900
8220		488800
8230		485200
8240		513800
8250		488000
8260		487700
8270		490900
8280		488800
8290		491800
8300		495800
8310		490400
8320		491600
8330		501000
8340		493300
8350		494000
8360		500100
8370		494900
8380		495700
8390		501900
8400		496700
8410		502100
8420		497800
8430		498100
8440		499300
8450		499200
8460		499200
8470		500700
8480		503000
8490		501800
8500		503200
8510		503800
8520		502600
8530		509500
8540		504100
8550		504100
8560		505100
8570		514800
8580		514000
8590		509100
8600		509900
8610		515800
8620		508900
8630		510800
8640		538200
8650		510700
8660		513800
8670		512700
8680		514700
8690		518000
8700		515000
8710		520900
8720		515700
8730		516500
8740		516200
8750		518500
8760		518100
8770		518000
8780		519000
8790		520900
8800		521100
8810		526700
8820		521400
8830		522200
8840		528200
8850		530300
8860		531100
8870		524200
8880		524500
8890		526700
8900		526100
8910		554000
8920		531400
8930		528400
8940		528800
8950		529900
8960		530800
8970		531300
8980		532600
8990		559800
9000		530800
9010		538300
9020		531400
9030		532800
9040		533800
9050		535400
9060		535100
9070		534400
9080		535800
9090		540100
9100		543600
9110		541300
9120		537400
9130		538700
9140		538700
9150		547100
9160		540200
9170		541200
9180		543600
9190		542200
9200		542600
9210		543400
9220		543400
9230		547800
9240		547700
9250		545800
9260		550500
9270		552700
9280		549500
9290		554600
9300		556500
9310		557500
9320		550500
9330		552500
9340		555700
9350		557500
9360		558100
9370		553400
9380		553900
9390		559200
9400		555600
9410		555200
9420		555900
9430		557200
9440		559800
9450		558500
9460		558200
9470		559500
9480		568800
9490		559300
9500		570800
9510		561100
9520		565300
9530		565900
9540		563300
9550		565900
9560		575300
9570		567700
9580		566400
9590		567300
9600		571100
9610		568000
9620		569500
9630		568800
9640		575700
9650		570200
9660		571500
9670		571600
9680		574700
9690		571400
9700		572700
9710		575000
9720		583500
9730		575600
9740		574400
9750		576300
9760		577200
9770		578300
9780		601700
9790		581400
9800		578700
9810		580400
9820		581600
9830		583100
9840		582800
9850		593100
9860		582500
9870		582900
9880		590000
9890		588600
9900		585800
9910		586700
9920		587800
9930		589800
9940		593700
9950		614800
9960		594600
9970		590200
9980		593400
9990		591500
10000		564400
10010		565000
10020		571900
10030		575900
10040		566900
10050		566900
10060		568800
10070		570600
10080		570100
10090		570300
10100		570700
10110		571300
10120		571500
10130		572700
10140		572900
10150		575600
10160		574500
10170		574500
10180		575500
10190		576000
10200		576500
10210		577100
10220		578100
10230		578300
10240		578800
10250		579600
10260		580100
10270		581100
10280		585300
10290		582800
10300		583400
10310		583900
10320		594000
10330		584100
10340		585300
10350		586000
10360		586500
10370		587800
10380		587700
10390		588000
10400		589200
10410		589800
10420		590300
10430		591200
10440		618300
10450		592900
10460		593000
10470		808000
10480		593500
10490		604700
10500		594900
10510		622000
10520		595900
10530		596900
10540		597200
10550		607300
10560		598700
10570		599500
10580		600000
10590		601400
10600		606300
10610		601700
10620		602600
10630		603400
10640		603900
10650		605400
10660		604900
10670		605700
10680		606400
10690		606400
10700		607400
10710		607500
10720		608700
10730		609700
10740		609700
10750		610400
10760		611200
10770		636900
10780		612300
10790		613300
10800		613000
10810		614000
10820		614400
10830		615800
10840		641900
10850		626100
10860		617100
10870		618100
10880		623900
10890		619400
10900		620000
10910		620300
10920		620700
10930		621800
10940		622200
10950		647700
10960		624300
10970		633000
10980		624500
10990		625200
11000		624800
11010		633400
11020		627700
11030		627700
11040		634300
11050		629600
11060		629100
11070		630600
11080		659300
11090		630900
11100		631200
11110		633100
11120		633400
11130		638900
11140		634600
11150		634600
11160		636700
11170		636300
11180		636100
11190		636700
11200		639900
11210		650200
11220		647900
11230		640100
11240		675100
11250		641200
11260		641100
11270		644100
11280		653300
11290		654500
11300		644300
11310		644300
11320		645200
11330		645700
11340		645800
11350		647400
11360		664100
11370		647900
11380		648300
11390		649000
11400		649400
11410		650600
11420		650500
11430		651700
11440		652500
11450		652400
11460		692400
11470		654700
11480		654600
11490		655700
11500		656500
11510		656500
11520		657700
11530		658600
11540		658500
11550		659500
11560		665200
11570		661300
11580		660900
11590		666800
11600		662000
11610		662400
11620		664100
11630		673300
11640		664400
11650		666300
11660		667100
11670		666900
11680		668100
11690		667400
11700		669200
11710		668800
11720		669600
11730		670600
11740		670400
11750		671500
11760		672000
11770		675100
11780		673600
11790		674900
11800		675100
11810		675000
11820		675100
11830		675900
11840		677200
11850		677100
11860		678300
11870		678900
11880		683000
11890		680100
11900		680800
11910		681400
11920		681700
11930		682900
11940		683300
11950		683700
11960		684500
11970		685200
11980		685900
11990		685700
12000		686800
12010		687200
12020		688800
12030		689500
12040		692400
12050		689200
12060		690600
12070		691000
12080		691800
12090		693000
12100		692700
12110		693100
12120		694900
12130		694400
12140		695000
12150		696700
12160		697600
12170		697100
12180		697900
12190		698500
12200		698600
12210		708900
12220		732800
12230		700800
12240		726300
12250		702800
12260		728500
12270		702500
12280		704200
12290		704400
12300		705600
12310		705400
12320		711000
12330		707000
12340		707600
12350		708000
12360		708200
12370		709500
12380		710000
12390		710300
12400		711200
12410		712000
12420		712500
12430		713600
12440		713800
12450		714400
12460		724400
12470		721400
12480		715700
12490		716900
12500		717100
12510		717500
12520		717600
12530		719300
12540		719600
12550		720400
12560		721300
12570		721700
12580		721900
12590		723300
12600		723400
12610		723700
12620		725200
12630		725300
12640		730600
12650		727100
12660		732600
12670		728400
12680		728500
12690		728900
12700		756400
12710		731200
12720		730900
12730		732100
12740		731400
12750		733800
12760		734100
12770		734100
12780		744400
12790		734600
12800		735400
12810		737400
12820		738500
12830		738900
12840		738000
12850		738100
12860		740000
12870		746100
12880		741800
12890		742000
12900		742400
12910		743000
12920		742800
12930		743100
12940		744200
12950		746500
12960		746900
12970		747300
12980		773100
12990		748400
13000		748000
13010		749500
13020		748500
13030		750900
13040		750300
13050		750400
13060		751200
13070		752400
13080		759900
13090		753700
13100		755200
13110		754300
13120		755500
13130		754900
13140		756200
13150		757500
13160		758100
13170		759300
13180		759000
13190		760400
13200		760800
13210		759900
13220		761000
13230		761700
13240		762600
13250		764100
13260		765900
13270		765100
13280		764800
13290		765700
13300		803700
13310		766600
13320		767900
13330		767900
13340		769500
13350		770100
13360		771000
13370		770800
13380		772100
13390		771900
13400		772600
13410		773100
13420		773500
13430		774400
13440		775500
13450		801800
13460		775900
13470		777000
13480		777900
13490		777400
13500		777900
13510		779800
13520		778900
13530		780200
13540		781000
13550		781700
13560		782600
13570		782400
13580		783800
13590		784700
13600		784100
13610		785200
13620		785600
13630		787400
13640		786800
13650		813500
13660		788200
13670		789700
13680		789100
13690		790300
13700		796500
13710		791800
13720		795800
13730		792400
13740		796900
13750		794600
13760		794800
13770		794700
13780		795500
13790		796200
13800		796600
13810		798200
13820		798200
13830		799200
13840		799400
13850		806200
13860		799900
13870		802100
13880		802000
13890		802100
13900		803500
13910		803900
13920		804700
13930		805000
13940		829900
13950		812000
13960		806900
13970		812900
13980		807900
13990		809400
14000		808400
14010		807500
14020		918600
14030		812200
14040		812300
14050		813100
14060		812800
14070		814200
14080		820000
14090		814500
14100		819900
14110		815600
14120		822200
14130		817200
14140		817600
14150		844700
14160		818700
14170		819000
14180		821300
14190		820500
14200		820900
14210		822300
14220		822800
14230		829200
14240		823700
14250		829200
14260		825500
14270		827900
14280		828200
14290		856100
14300		827000
14310		828100
14320		828100
14330		829000
14340		835700
14350		830300
14360		832500
14370		831600
14380		832900
14390		833200
14400		833200
14410		834500
14420		836500
14430		835700
14440		836100
14450		842500
14460		838000
14470		837900
14480		838300
14490		839600
14500		840300
14510		839600
14520		841100
14530		841700
14540		841200
14550		843100
14560		849100
14570		843600
14580		871000
14590		855500
14600		1134500
14610		847900
14620		847600
14630		847300
14640		849900
14650		853600
14660		849400
14670		852600
14680		850800
14690		852100
14700		851900
14710		853000
14720		852900
14730		853700
14740		859700
14750		911700
14760		855900
14770		856200
14780		856900
14790		857700
14800		858100
14810		858700
14820		860700
14830		859500
14840		866700
14850		862500
14860		861800
14870		861900
14880		862500
14890		867300
14900		864700
14910		865200
14920		866300
14930		866600
14940		866900
14950		866700
14960		868000
14970		867800
14980		875200
14990		870900
15000		871300
15010		870500
15020		871000
15030		871100
15040		872900
15050		878600
15060		872900
15070		874500
15080		899400
15090		875200
15100		876900
15110		876900
15120		886900
15130		903700
15140		878600
15150		885900
15160		879600
15170		880900
15180		880700
15190		893100
15200		882000
15210		883300
15220		882800
15230		884100
15240		885100
15250		885300
15260		895700
15270		939300
15280		887100
15290		888900
15300		888600
15310		888700
15320		889800
15330		889700
15340		892000
15350		892100
15360		891800
15370		893600
15380		894100
15390		893900
15400		896100
15410		895600
15420		896500
15430		897200
15440		897900
15450		907400
15460		898500
15470		898600
15480		900200
15490		907500
15500		900200
15510		901300
15520		927100
15530		903400
15540		903200
15550		905100
15560		905100
15570		911800
15580		905400
15590		916800
15600		907100
15610		908100
15620		907800
15630		909600
15640		908200
15650		910000
15660		910500
15670		910400
15680		911500
15690		912100
15700		912700
15710		912900
15720		913600
15730		914300
15740		914700
15750		914900
15760		916600
15770		922600
15780		918300
15790		917700
15800		919700
15810		919800
15820		921400
15830		922700
15840		921900
15850		922600
15860		923300
15870		929400
15880		929200
15890		927500
15900		926400
15910		926600
15920		934200
15930		928000
15940		928800
15950		928100
15960		928800
15970		935200
15980		930300
15990		930000
16000		931000
16010		931400
16020		960600
16030		932400
16040		932300
16050		961100
16060		934500
16070		934900
16080		936000
16090		937700
16100		937000
16110		938000
16120		942500
16130		938800
16140		940400
16150		951000
16160		940300
16170		941600
16180		942100
16190		942100
16200		943500
16210		943200
16220		970300
16230		951500
16240		946000
16250		982700
16260		947000
16270		948500
16280		973300
16290		949400
16300		949300
16310		949100
16320		950500
16330		961600
16340		951700
16350		952500
16360		953500
16370		955200
16380		954400
16390		955400
16400		955600
16410		965800
16420		956400
16430		957800
16440		958400
16450		958100
16460		959700
16470		960300
16480		960500
16490		961300
16500		961300
16510		962000
16520		964200
16530		963700
16540		966100
16550		964700
16560		966100
16570		966100
16580		966500
16590		967600
16600		967100
16610		968500
16620		969100
16630		969700
16640		969900
16650		970800
16660		972300
16670		971500
16680		972800
16690		973900
16700		975100
16710		975500
16720		974600
16730		1051000
16740		976500
16750		977500
16760		977800
16770		978700
16780		979100
16790		980700
16800		980700
16810		981400
16820		1008700
16830		981300
16840		992400
16850		1007700
16860		983800
16870		983400
16880		988100
16890		986000
16900		986500
16910		986400
16920		987600
16930		987400
16940		989700
16950		1000000
16960		988900
16970		989900
16980		991700
16990		992200
17000		993500
17010		992400
17020		993500
17030		993500
17040		995000
17050		995300
17060		996200
17070		997600
17080		999500
17090		998700
17100		1001300
17110		999200
17120		1009800
17130		1003400
17140		1000100
17150		1017200
17160		1009100
17170		1011500
17180		1005100
17190		1005200
17200		1007500
17210		1022000
17220		1007000
17230		1007200
17240		1009300
17250		1006900
17260		1008400
17270		1009000
17280		1036500
17290		1009000
17300		1019500
17310		1010500
17320		1012600
17330		1021800
17340		1030100
17350		1126900
17360		1093800
17370		1018700
17380		1015800
17390		1016400
17400		1017100
17410		1017400
17420		1028400
17430		1018500
17440		1019400
17450		1019400
17460		1019800
17470		1022100
17480		1022100
17490		1022700
17500		1486000
17510		1026000
17520		1025900
17530		1026300
17540		1034600
17550		1026100
17560		1054500
17570		1029800
17580		1030400
17590		1029300
17600		1037700
17610		1032200
17620		1067800
17630		1033000
17640		1031300
17650		1044500
17660		1032600
17670		1048500
17680		1033900
17690		1034800
17700		1048200
17710		1036500
17720		1035000
17730		1045900
17740		1039200
17750		1038600
17760		1376700
17770		1040400
17780		1040900
17790		1068500
17800		1041500
17810		1041700
17820		1041600
17830		1046900
17840		1045900
17850		1044300
17860		1044400
17870		1044600
17880		1048800
17890		1053700
17900		1049000
17910		1047500
17920		1058800
17930		1049800
17940		1051200
17950		1049900
17960		1051100
17970		1051600
17980		1052400
17990		1059300
18000		1061000
18010		1454100
18020		1061000
18030		1058400
18040		1061300
18050		1056300
18060		1060000
18070		1058400
18080		1058400
18090		1059600
18100		1059200
18110		1059500
18120		1070800
18130		1061300
18140		1061000
18150		1062500
18160		1068300
18170		1064400
18180		1063300
18190		1065900
18200		1090700
18210		1066200
18220		1066800
18230		1067100
18240		1067300
18250		1069200
18260		1069400
18270		1073100
18280		1070100
18290		1070200
18300		1071000
18310		1072300
18320		1072700
18330		1073100
18340		1074300
18350		1075100
18360		1076200
18370		1076700
18380		1079300
18390		1078600
18400		1079000
18410		1078000
18420		1084900
18430		1079000
18440		1105700
18450		1080400
18460		1081200
18470		1081900
18480		1083600
18490		1087900
18500		1085100
18510		1087300
18520		1086200
18530		1087600
18540		1085800
18550		1087200
18560		1097200
18570		1114200
18580		1089600
18590		1089000
18600		1089300
18610		1092300
18620		1091400
18630		1094400
18640		1092700
18650		1100200
18660		1094300
18670		1110800
18680		1096400
18690		1121700
18700		1096300
18710		1097300
18720		1096600
18730		1115200
18740		1099100
18750		1098800
18760		1100300
18770		1101000
18780		1100800
18790		1102500
18800		1105400
18810		1103300
18820		1114400
18830		1103800
18840		1104600
18850		1106600
18860		1106200
18870		1115400
18880		1107200
18890		1108700
18900		1144700
18910		1108700
18920		1109100
18930		1109500
18940		1127000
18950		1112200
18960		1112500
18970		1112400
18980		1113700
18990		1114800
19000		1115400
19010		1115300
19020		1116600
19030		1142800
19040		1117000
19050		1126500
19060		1117300
19070		1118900
19080		1119700
19090		1119900
19100		1123900
19110		1120900
19120		1127300
19130		1122100
19140		1123700
19150		1123800
19160		1126400
19170		1125200
19180		1125900
19190		1126000
19200		1126900
19210		1127600
19220		1128800
19230		1138000
19240		1130300
19250		1134500
19260		1131100
19270		1139700
19280		1130200
19290		1131500
19300		1132200
19310		1133300
19320		1134400
19330		1134300
19340		1134600
19350		1135700
19360		1137500
19370		1138000
19380		1137400
19390		1137800
19400		1139700
19410		1139100
19420		1150300
19430		1140700
19440		1142700
19450		1142000
19460		1142100
19470		1143800
19480		1144600
19490		1144000
19500		1145000
19510		1146700
19520		1146100
19530		1173600
19540		1146500
19550		1149000
19560		1148300
19570		1154100
19580		1149600
19590		1151500
19600		1152500
19610		1162000
19620		1152000
19630		1153000
19640		1154600
19650		1161600
19660		1154300
19670		1155300
19680		1155900
19690		1162500
19700		1156700
19710		1157800
19720		1159500
19730		1180700
19740		1162700
19750		1161400
19760		1161000
19770		1175900
19780		1163600
19790		1163700
19800		1163000
19810		1173700
19820		1165500
19830		1165800
19840		1166600
19850		1177100
19860		1167500
19870		1167100
19880		1168700
19890		1180400
19900		1170900
19910		1171400
19920		1172000
19930		1181000
19940		1173600
19950		1173900
19960		1227600
19970		1175200
19980		1174400
19990		1174700
20000		1157100
20010		1177700
20020		1156100
20030		1164600
20040		1158200
20050		1158000
20060		1159100
20070		1161900
20080		1159900
20090		1170200
20100		1169000
20110		1164200
20120		1165200
20130		1163200
20140		1162500
20150		1163900
20160		1163500
20170		1166100
20180		1173800
20190		1165200
20200		1166400
20210		1168000
20220		1168900
20230		1168000
20240		1168200
20250		1171800
20260		1171300
20270		1174000
20280		1170500
20290		1172400
20300		1178000
20310		1173600
20320		1176500
20330		1184100
20340		1210300
20350		1177200
20360		1177400
20370		1184600
20380		1185500
20390		1185200
20400		1186600
20410		1181500
20420		1184800
20430		1189900
20440		1184800
20450		1187100
20460		1191400
20470		1184200
20480		1186500
20490		1189100
20500		1191200
20510		1193400
20520		1218900
20530		1188200
20540		1665800
20550		1189800
20560		1189500
20570		1189500
20580		1193600
20590		1193900
20600		1192500
20610		1195300
20620		1193800
20630		1193100
20640		1203200
20650		1342000
20660		1226700
20670		1197500
20680		1203700
20690		1197400
20700		1206500
20710		1198900
20720		1234800
20730		1199400
20740		1200000
20750		1228300
20760		1200800
20770		1202000
20780		1206800
20790		1205300
20800		1204900
20810		1210900
20820		1203300
20830		1206500
20840		1210500
20850		1336100
20860		1221500
20870		1206300
20880		1209700
20890		1217700
20900		1212200
20910		1252700
20920		1216800
20930		1677300
20940		1259200
20950		1222500
20960		1219200
20970		1223900
20980		1699800
20990		1731200
21000		1219500
21010		1217700
21020		1226300
21030		1223800
21040		1218300
21050		1222300
21060		1222800
21070		1226300
21080		1222600
21090		1228700
21100		1222800
21110		1223200
21120		1228800
21130		1224000
21140		1227100
21150		1225300
21160		1226400
21170		1238700
21180		1230300
21190		1229200
21200		1260300
21210		1228700
21220		1234500
21230		1229600
21240		1232900
21250		1231400
21260		1232500
21270		1264400
21280		1235400
21290		1234500
21300		1233100
21310		1235200
21320		1249000
21330		1248800
21340		1266600
21350		1256000
21360		1241100
21370		1257500
21380		1240900
21390		1246900
21400		1239500
21410		1241100
21420		1251100
21430		1445000
21440		1243300
21450		1244400
21460		1245100
21470		1302200
21480		1620100
21490		1246100
21500		1246200
21510		1248100
21520		1247800
21530		1256100
21540		1249600
21550		1264200
21560		1250600
21570		1258800
21580		1259900
21590		1250500
21600		1252600
21610		1254400
21620		1288800
21630		1259500
21640		1256500
21650		1256600
21660		1257300
21670		1263900
21680		1288500
21690		1258100
21700		1260900
21710		1262400
21720		1266000
21730		1271800
21740		1262500
21750		1262200
21760		1262600
21770		1291400
21780		1263800
21790		1264100
21800		1279800
21810		1265500
21820		1266700
21830		1266100
21840		1282600
21850		1266200
21860		1703000
21870		1268200
21880		1272100
21890		1270800
21900		1271200
21910		1281400
21920		1298200
21930		1272800
21940		1273500
21950		1284200
21960		1276600
21970		1273900
21980		1275500
21990		1283300
22000		1309400
22010		1316300
22020		1286000
22030		1279400
22040		1280600
22050		1287200
22060		1281400
22070		1279000
22080		1277200
22090		1310800
22100		1286500
22110		1282800
22120		1284400
22130		1285300
22140		1286800
22150		1287200
22160		1290800
22170		1294200
22180		1308900
22190		1289400
22200		1290200
22210		1290000
22220		1290600
22230		1290500
22240		1302800
22250		1291600
22260		1292400
22270		1293500
22280		1300200
22290		1295800
22300		1305800
22310		1316500
22320		1298400
22330		1296000
22340		1297400
22350		1299100
22360		1335600
22370		1301800
22380		1301500
22390		1302800
22400		1300100
22410		1302400
22420		1313800
22430		1303300
22440		1306300
22450		1331200
22460		1306100
22470		1306100
22480		1308300
22490		1306100
22500		1307100
22510		1308500
22520		1307900
22530		1311300
22540		1310700
22550		1342500
22560		1310800
22570		1311000
