       4	1500
       9	1900
      14	2200
      19	2400
      24	2700
      29	3000
      34	3300
      39	3600
      44	3900
      49	4300
      54	4600
      59	4900
      64	5100
      69	5500
      74	5800
      79	6100
      84	6300
      89	6700
      94	6900
      99	7400
     104	7200
     109	7600
     114	7700
     119	8100
     124	8400
     129	8900
     134	9200
     139	9400
     144	9700
     149	9900
     154	10400
     159	10600
     164	10800
     169	11200
     174	11500
     179	11900
     184	12100
     189	12500
     194	12800
     199	13100
     204	13300
     209	13500
     214	13800
     219	14100
     224	14500
     229	14600
     234	15100
     239	15300
     244	15700
     249	15900
     254	16200
     259	16500
     264	16900
     269	17300
     274	17600
     279	17800
     284	18100
     289	18400
     294	18700
     299	19200
     304	19300
     309	19400
     314	20100
     319	20000
     324	20400
     329	20700
     334	21300
     339	21300
     344	21700
     349	22000
     354	22500
     359	22600
     364	22900
     369	23300
     374	23500
     379	23700
     384	24000
     389	24600
     394	26300
     399	25200
     404	25100
     409	25500
     414	26000
     419	26100
     424	26400
     429	26600
     434	27100
     439	27400
     444	28000
     449	27800
     454	28400
     459	28400
     464	28700
     469	29100
     474	29600
     479	29800
     484	30000
     489	30600
     494	30700
     499	31000
     504	31300
     509	31400
     514	31800
     519	32100
     524	32200
     529	32700
     534	33300
     539	33400
     544	33700
     549	34100
     554	34200
     559	34800
     564	34800
     569	35000
     574	35400
     579	35600
     584	36000
     589	36400
     594	36700
     599	43000
     604	37100
     609	37400
     614	38100
     619	38000
     624	38300
     629	38900
     634	39000
     639	39200
     644	39600
     649	39800
     654	40100
     659	40600
     664	40800
     669	41000
     674	41400
     679	41700
     684	42200
     689	42400
     694	42800
     699	43100
     704	43100
     709	43900
     714	43800
     719	44000
     724	44300
     729	44600
     734	45000
     739	45300
     744	46000
     749	45800
     754	46100
     759	47300
     764	46800
     769	47100
     774	47300
     779	48000
     784	48200
     789	48400
     794	48600
     799	54700
     804	49100
     809	49300
     814	49800
     819	50000
     824	52000
     829	50700
     834	50900
     839	77300
     844	51700
     849	51800
     854	52800
     859	52400
     864	52800
     869	53200
     874	53500
     879	53600
     884	53900
     889	54400
     894	54500
     899	54600
     904	55700
     909	55500
     914	55700
     919	56700
     924	56500
     929	56800
     934	56800
     939	60100
     944	57500
     949	58500
     954	58800
     959	58600
     964	58800
     969	59300
     974	65600
     979	59700
     984	60100
     989	60200
     994	60800
     999	86500
    1004	57800
    1009	58200
    1014	58400
    1019	58700
    1024	59400
    1029	59500
    1034	59700
    1039	60200
    1044	60400
    1049	60600
    1054	61000
    1059	61300
    1064	61700
    1069	61700
    1074	62200
    1079	62500
    1084	62700
    1089	63100
    1094	63400
    1099	63700
    1104	64000
    1109	64300
    1114	64800
    1119	65100
    1124	65400
    1129	65500
    1134	65900
    1139	66200
    1144	66500
    1149	66800
    1154	67100
    1159	67500
    1164	67600
    1169	68000
    1174	68400
    1179	68800
    1184	68900
    1189	69400
    1194	69600
    1199	69900
    1204	70200
    1209	70600
    1214	70800
    1219	71300
    1224	71400
    1229	71700
    1234	72100
    1239	72400
    1244	72500
    1249	73000
    1254	73400
    1259	73500
    1264	73900
    1269	74200
    1274	74700
    1279	74700
    1284	75300
    1289	75300
    1294	75800
    1299	76300
    1304	80500
    1309	76700
    1314	77000
    1319	77300
    1324	77700
    1329	77900
    1334	78300
    1339	78600
    1344	78600
    1349	79200
    1354	79600
    1359	79900
    1364	80100
    1369	80400
    1374	80800
    1379	81100
    1384	81500
    1389	81700
    1394	81900
    1399	82200
    1404	82400
    1409	82800
    1414	83200
    1419	83500
    1424	83900
    1429	84300
    1434	84500
    1439	84700
    1444	85000
    1449	85300
    1454	85500
    1459	85900
    1464	86200
    1469	86500
    1474	86900
    1479	87100
    1484	87500
    1489	87900
    1494	88100
    1499	88300
    1504	90600
    1509	89000
    1514	89300
    1519	89600
    1524	89800
    1529	90300
    1534	90400
    1539	90900
    1544	91300
    1549	97500
    1554	91900
    1559	92100
    1564	92500
    1569	92900
    1574	92900
    1579	93300
    1584	93500
    1589	93800
    1594	94100
    1599	94500
    1604	94700
    1609	95100
    1614	95800
    1619	95800
    1624	96200
    1629	96400
    1634	96700
    1639	97200
    1644	97400
    1649	97500
    1654	97900
    1659	98300
    1664	98600
    1669	99000
    1674	99300
    1679	99500
    1684	99800
    1689	100100
    1694	100500
    1699	100900
    1704	101000
    1709	101300
    1714	101600
    1719	101900
    1724	102200
    1729	102600
    1734	102800
    1739	103300
    1744	103400
    1749	103700
    1754	104100
    1759	104600
    1764	104900
    1769	105200
    1774	105500
    1779	105700
    1784	111500
    1789	106400
    1794	106800
    1799	111100
    1804	107400
    1809	107600
    1814	107900
    1819	108300
    1824	108600
    1829	108800
    1834	109100
    1839	109500
    1844	109800
    1849	110100
    1854	110400
    1859	110700
    1864	110900
    1869	111200
    1874	111500
    1879	111900
    1884	112100
    1889	112600
    1894	113100
    1899	113300
    1904	113200
    1909	113700
    1914	114100
    1919	114400
    1924	114600
    1929	115000
    1934	115100
    1939	115700
    1944	115600
    1949	116000
    1954	116500
    1959	116700
    1964	142000
    1969	117400
    1974	117900
    1979	118200
    1984	118400
    1989	118700
    1994	118900
    1999	119100
    2004	117600
    2009	117900
    2014	118400
    2019	118400
    2024	118700
    2029	119600
    2034	119600
    2039	119900
    2044	119900
    2049	120600
    2054	120600
    2059	121100
    2064	121500
    2069	121300
    2074	121900
    2079	123000
    2084	122600
    2089	122800
    2094	124000
    2099	123800
    2104	123700
    2109	123800
    2114	124500
    2119	124500
    2124	124800
    2129	125100
    2134	126300
    2139	125800
    2144	126800
    2149	126700
    2154	127000
    2159	127200
    2164	127400
    2169	127800
    2174	128100
    2179	129200
    2184	128900
    2189	129800
    2194	129700
    2199	129700
    2204	130300
    2209	130500
    2214	130500
    2219	131100
    2224	131500
    2229	131600
    2234	132000
    2239	161300
    2244	132500
    2249	132600
    2254	133500
    2259	133300
    2264	134000
    2269	133900
    2274	134300
    2279	134500
    2284	134900
    2289	140900
    2294	135600
    2299	135800
    2304	136200
    2309	136500
    2314	136800
    2319	136800
    2324	138200
    2329	137900
    2334	138000
    2339	139000
    2344	138900
    2349	138500
    2354	139100
    2359	140200
    2364	140700
    2369	140200
    2374	140600
    2379	140700
    2384	141100
    2389	141200
    2394	141900
    2399	142100
    2404	142100
    2409	142600
    2414	142800
    2419	143400
    2424	143500
    2429	143700
    2434	144200
    2439	144600
    2444	144800
    2449	145100
    2454	145100
    2459	146200
    2464	145700
    2469	146900
    2474	146700
    2479	147200
    2484	147400
    2489	148100
    2494	148000
    2499	148700
    2504	149500
    2509	148800
    2514	149700
    2519	149200
    2524	149600
    2529	150400
    2534	150100
    2539	151500
    2544	150900
    2549	151100
    2554	156900
    2559	152200
    2564	152200
    2569	152500
    2574	152800
    2579	153700
    2584	153700
    2589	153700
    2594	154300
    2599	154700
    2604	154800
    2609	155400
    2614	155300
    2619	156000
    2624	155900
    2629	156300
    2634	156500
    2639	157000
    2644	157400
    2649	157400
    2654	157900
    2659	158200
    2664	159600
    2669	158900
    2674	158600
    2679	159800
    2684	159800
    2689	160200
    2694	160200
    2699	160400
    2704	161400
    2709	161100
    2714	162200
    2719	162100
    2724	162100
    2729	166800
    2734	162600
    2739	162900
    2744	163400
    2749	163900
    2754	164200
    2759	164600
    2764	164600
    2769	164800
    2774	165600
    2779	165300
    2784	165600
    2789	166600
    2794	166200
    2799	166700
    2804	167800
    2809	167400
    2814	167100
    2819	168600
    2824	168000
    2829	169300
    2834	169100
    2839	168900
    2844	169400
    2849	169400
    2854	170100
    2859	170400
    2864	170700
    2869	170900
    2874	197000
    2879	172300
    2884	171600
    2889	172500
    2894	173100
    2899	174900
    2904	173000
    2909	173900
    2914	174100
    2919	174200
    2924	174800
    2929	174400
    2934	175100
    2939	175500
    2944	175600
    2949	175900
    2954	176100
    2959	176300
    2964	176400
    2969	177100
    2974	177600
    2979	178300
    2984	178000
    2989	178700
    2994	178800
    2999	179000
    3004	177400
    3009	177300
    3014	206700
    3019	178300
    3024	178600
    3029	178900
    3034	185000
    3039	179700
    3044	180100
    3049	180200
    3054	180400
    3059	180800
    3064	181100
    3069	181200
    3074	181600
    3079	181900
    3084	182300
    3089	182800
    3094	183000
    3099	184600
    3104	183500
    3109	183900
    3114	184300
    3119	184600
    3124	186400
    3129	185100
    3134	185500
    3139	185900
    3144	186300
    3149	186600
    3154	186800
    3159	187100
    3164	187300
    3169	187600
    3174	188000
    3179	188300
    3184	188200
    3189	188900
    3194	189100
    3199	190800
    3204	189600
    3209	190200
    3214	215600
    3219	191100
    3224	191800
    3229	191700
    3234	191700
    3239	191900
    3244	192000
    3249	192800
    3254	193400
    3259	193700
    3264	193100
    3269	193900
    3274	194200
    3279	200500
    3284	195300
    3289	195200
    3294	195700
    3299	195900
    3304	196400
    3309	196300
    3314	196200
    3319	197000
    3324	199200
    3329	197400
    3334	197500
    3339	198200
    3344	200000
    3349	198900
    3354	198800
    3359	199300
    3364	199300
    3369	199900
    3374	200400
    3379	200700
    3384	205300
    3389	202800
    3394	202000
    3399	201800
    3404	201900
    3409	202500
    3414	202700
    3419	202900
    3424	203100
    3429	203800
    3434	204000
    3439	203900
    3444	205200
    3449	204900
    3454	205200
    3459	205900
    3464	206400
    3469	207900
    3474	206500
    3479	206400
    3484	208500
    3489	207400
    3494	207600
    3499	207900
    3504	208400
    3509	208500
    3514	209300
    3519	209700
    3524	209800
    3529	209700
    3534	210200
    3539	210600
    3544	210900
    3549	211100
    3554	211800
    3559	211900
    3564	213200
    3569	214600
    3574	212800
    3579	212700
    3584	213100
    3589	213200
    3594	214200
    3599	214300
    3604	216300
    3609	214500
    3614	215100
    3619	215500
    3624	215800
    3629	216500
    3634	216900
    3639	218300
    3644	217500
    3649	218000
    3654	218100
    3659	217700
    3664	218500
    3669	218800
    3674	219900
    3679	219600
    3684	219800
    3689	220000
    3694	220600
    3699	220000
    3704	221000
    3709	222000
    3714	220800
    3719	222200
    3724	221500
    3729	223100
    3734	222600
    3739	223000
    3744	224600
    3749	223500
    3754	223200
    3759	224600
    3764	229200
    3769	225200
    3774	225000
    3779	226200
    3784	225500
    3789	226200
    3794	226000
    3799	226500
    3804	227000
    3809	227200
    3814	227200
    3819	228000
    3824	252500
    3829	228800
    3834	228400
    3839	228900
    3844	229300
    3849	229400
    3854	229700
    3859	229900
    3864	231100
    3869	230800
    3874	230800
    3879	231800
    3884	236200
    3889	232100
    3894	232500
    3899	232900
    3904	235000
    3909	233100
    3914	234000
    3919	246000
    3924	234000
    3929	234600
    3934	235500
    3939	235000
    3944	235800
    3949	235400
    3954	236200
    3959	236900
    3964	237100
    3969	237200
    3974	237300
    3979	237300
    3984	238100
    3989	238200
    3994	238700
    3999	238300
    4004	237500
    4009	237200
    4014	237800
    4019	238600
    4024	238200
    4029	238700
    4034	239500
    4039	244800
    4044	239600
    4049	240100
    4054	244700
    4059	240000
    4064	241000
    4069	241000
    4074	241600
    4079	242000
    4084	241800
    4089	242700
    4094	243000
    4099	245300
    4104	246100
    4109	243200
    4114	243800
    4119	246500
    4124	244200
    4129	247300
    4134	245000
    4139	248000
    4144	245000
    4149	246200
    4154	246300
    4159	246500
    4164	247200
    4169	247300
    4174	247600
    4179	248300
    4184	248400
    4189	248500
    4194	251400
    4199	251800
    4204	249500
    4209	249700
    4214	250100
    4219	256000
    4224	251100
    4229	251100
    4234	251400
    4239	252200
    4244	251800
    4249	252400
    4254	290200
    4259	253400
    4264	252900
    4269	252900
    4274	259200
    4279	255900
    4284	254000
    4289	254200
    4294	255500
    4299	255600
    4304	255400
    4309	256400
    4314	256100
    4319	256600
    4324	256500
    4329	256800
    4334	257600
    4339	257800
    4344	258300
    4349	258600
    4354	259500
    4359	258800
    4364	259300
    4369	259500
    4374	260400
    4379	262700
    4384	262900
    4389	260700
    4394	260900
    4399	261800
    4404	261500
    4409	262100
    4414	263300
    4419	293800
    4424	263000
    4429	263000
    4434	263000
    4439	263700
    4444	264000
    4449	267200
    4454	265200
    4459	266900
    4464	265300
    4469	266100
    4474	265900
    4479	266100
    4484	266400
    4489	267400
    4494	267500
    4499	267700
    4504	293400
    4509	267800
    4514	268600
    4519	268700
    4524	270800
    4529	270000
    4534	269900
    4539	270400
    4544	272100
    4549	271200
    4554	271400
    4559	271300
    4564	271600
    4569	274000
    4574	274500
    4579	272000
    4584	272500
    4589	272800
    4594	274000
    4599	279600
    4604	274000
    4609	273800
    4614	274500
    4619	277600
    4624	275300
    4629	275800
    4634	276000
    4639	276400
    4644	277100
    4649	281700
    4654	277300
    4659	278000
    4664	277400
    4669	278700
    4674	279200
    4679	279200
    4684	278600
    4689	279300
    4694	304600
    4699	279500
    4704	279800
    4709	280200
    4714	280700
    4719	280600
    4724	282000
    4729	284200
    4734	282000
    4739	284900
    4744	283500
    4749	287500
    4754	285500
    4759	282900
    4764	283500
    4769	284100
    4774	284500
    4779	284500
    4784	285200
    4789	286800
    4794	286400
    4799	291100
    4804	285900
    4809	286000
    4814	286600
    4819	286700
    4824	288500
    4829	290500
    4834	287800
    4839	289300
    4844	288700
    4849	289500
    4854	290000
    4859	291700
    4864	290700
    4869	290500
    4874	290200
    4879	316200
    4884	291400
    4889	297200
    4894	294100
    4899	292100
    4904	292100
    4909	292800
    4914	292700
    4919	293700
    4924	294000
    4929	294000
    4934	294400
    4939	294100
    4944	298600
    4949	295200
    4954	295800
    4959	295900
    4964	296200
    4969	296700
    4974	296800
    4979	297400
    4984	303500
    4989	297500
    4994	299900
    4999	298500
    5004	296800
    5009	299800
    5014	297300
    5019	296900
    5024	298100
    5029	297700
    5034	297400
    5039	304200
    5044	298900
    5049	299800
    5054	299300
    5059	326900
    5064	303600
    5069	299900
    5074	300400
    5079	307500
    5084	301100
    5089	301000
    5094	302400
    5099	302900
    5104	303400
    5109	306100
    5114	303500
    5119	303400
    5124	303200
    5129	304300
    5134	304600
    5139	304600
    5144	308400
    5149	305000
    5154	306400
    5159	305900
    5164	306100
    5169	306700
    5174	309800
    5179	313600
    5184	307400
    5189	307600
    5194	308000
    5199	308500
    5204	308700
    5209	308900
    5214	309200
    5219	310500
    5224	311000
    5229	310300
    5234	310200
    5239	311000
    5244	311900
    5249	312100
    5254	315200
    5259	312700
    5264	321500
    5269	312700
    5274	313500
    5279	313600
    5284	313900
    5289	313700
    5294	314300
    5299	314800
    5304	314700
    5309	318800
    5314	315100
    5319	315600
    5324	319200
    5329	320100
    5334	316400
    5339	317600
    5344	320500
    5349	317900
    5354	319800
    5359	318400
    5364	318800
    5369	319300
    5374	319100
    5379	319700
    5384	320000
    5389	322800
    5394	320200
    5399	320700
    5404	326400
    5409	321000
    5414	321000
    5419	321800
    5424	322300
    5429	322000
    5434	325800
    5439	324000
    5444	349900
    5449	324000
    5454	324200
    5459	324400
    5464	325600
    5469	324700
    5474	325300
    5479	326600
    5484	351300
    5489	326100
    5494	326600
    5499	327300
    5504	327300
    5509	327100
    5514	331400
    5519	328800
    5524	328500
    5529	329000
    5534	332800
    5539	329300
    5544	329600
    5549	329800
    5554	331000
    5559	330900
    5564	331700
    5569	331100
    5574	332400
    5579	336200
    5584	332200
    5589	332800
    5594	336700
    5599	333800
    5604	333100
    5609	333700
    5614	336600
    5619	334700
    5624	337400
    5629	335300
    5634	335300
    5639	335700
    5644	336800
    5649	336900
    5654	336700
    5659	336600
    5664	337500
    5669	337100
    5674	339800
    5679	338200
    5684	339000
    5689	342400
    5694	342300
    5699	339800
    5704	343000
    5709	340100
    5714	345800
    5719	342000
    5724	367500
    5729	342200
    5734	345300
    5739	342100
    5744	342000
    5749	342000
    5754	342600
    5759	343300
    5764	344200
    5769	343200
    5774	344400
    5779	344600
    5784	350400
    5789	345000
    5794	345300
    5799	345300
    5804	371800
    5809	349000
    5814	345800
    5819	346500
    5824	350300
    5829	347800
    5834	347500
    5839	348700
    5844	348200
    5849	349700
    5854	349500
    5859	353000
    5864	349500
    5869	349200
    5874	350400
    5879	350900
    5884	350800
    5889	351400
    5894	350900
    5899	351500
    5904	351800
    5909	352100
    5914	356600
    5919	353500
    5924	353200
    5929	354600
    5934	353500
    5939	354100
    5944	354200
    5949	355400
    5954	359100
    5959	355400
    5964	356400
    5969	356500
    5974	357100
    5979	360300
    5984	357700
    5989	363300
    5994	358100
    5999	358200
    6004	360600
    6009	357000
    6014	356700
    6019	357500
    6024	357400
    6029	367600
    6034	358000
    6039	358200
    6044	358900
    6049	359000
    6054	359600
    6059	359800
    6064	359300
    6069	367400
    6074	360400
    6079	362100
    6084	360800
    6089	360800
    6094	366000
    6099	361800
    6104	362700
    6109	368100
    6114	362700
    6119	362800
    6124	363500
    6129	363200
    6134	365400
    6139	369000
    6144	368300
    6149	370400
    6154	365000
    6159	370200
    6164	366000
    6169	369400
    6174	367500
    6179	367100
    6184	366100
    6189	368100
    6194	372200
    6199	368700
    6204	373100
    6209	368200
    6214	368800
    6219	369500
    6224	369300
    6229	371800
    6234	370400
    6239	374000
    6244	370800
    6249	371900
    6254	372200
    6259	373300
    6264	372800
    6269	373600
    6274	373100
    6279	373200
    6284	376200
    6289	373200
    6294	377900
    6299	374100
    6304	375500
    6309	375100
    6314	375300
    6319	375000
    6324	376900
    6329	377000
    6334	375800
    6339	378000
    6344	376700
    6349	380800
    6354	377300
    6359	382100
    6364	402600
    6369	378800
    6374	378100
    6379	382300
    6384	379300
    6389	379400
    6394	380100
    6399	379900
    6404	381200
    6409	380900
    6414	381700
    6419	383100
    6424	381700
    6429	382500
    6434	383100
    6439	382700
    6444	382500
    6449	383700
    6454	384900
    6459	385400
    6464	390200
    6469	384200
    6474	385900
    6479	384500
    6484	385800
    6489	385500
    6494	385800
    6499	385400
    6504	387900
    6509	387600
    6514	387100
    6519	387800
    6524	387800
    6529	388800
    6534	388900
    6539	390900
    6544	389300
    6549	389600
    6554	390700
    6559	390900
    6564	389900
    6569	390900
    6574	392000
    6579	391000
    6584	391800
    6589	391800
    6594	392900
    6599	392600
    6604	392900
    6609	397600
    6614	393300
    6619	393500
    6624	394400
    6629	537700
    6634	395900
    6639	395900
    6644	394900
    6649	395800
    6654	396000
    6659	396500
    6664	396700
    6669	397000
    6674	397200
    6679	397700
    6684	396700
    6689	397700
    6694	398200
    6699	399100
    6704	399000
    6709	403300
    6714	399800
    6719	399800
    6724	400200
    6729	400900
    6734	401300
    6739	405800
    6744	401400
    6749	402300
    6754	403100
    6759	402800
    6764	402000
    6769	403200
    6774	403700
    6779	403700
    6784	404400
    6789	404700
    6794	411000
    6799	405000
    6804	406200
    6809	406700
    6814	406000
    6819	405100
    6824	416500
    6829	406800
    6834	406700
    6839	407800
    6844	413200
    6849	407100
    6854	410300
    6859	409100
    6864	407700
    6869	409000
    6874	410600
    6879	411100
    6884	434800
    6889	409800
    6894	415500
    6899	411300
    6904	412200
    6909	411400
    6914	417700
    6919	411400
    6924	412700
    6929	413900
    6934	412200
    6939	418000
    6944	414600
    6949	444500
    6954	415300
    6959	417600
