    4519	203500
    4529	204100
    4539	208800
    4549	204100
    4559	206300
    4569	206800
    4579	210400
    4589	209100
    4599	208700
    4609	208400
    4619	208900
    4629	210600
    4639	211500
    4649	212300
    4659	223900
    4669	212400
    4679	212600
    4689	216000
    4699	241300
    4709	216800
    4719	213800
    4729	215000
    4739	215700
    4749	216400
    4759	216600
    4769	217300
    4779	218200
    4789	219700
    4799	219100
    4809	218700
    4819	219300
    4829	221200
    4839	220700
    4849	221200
    4859	222000
    4869	222900
    4879	222300
    4889	226300
    4899	239600
    4909	225700
    4919	225000
    4929	225600
    4939	225900
    4949	226100
    4959	231100
    4969	227500
    4979	231500
    4989	227600
    4999	230000
    5009	222300
    5019	216600
    5029	234400
    5039	215900
    5049	216200
    5059	219100
    5069	220800
    5079	220200
    5089	222000
    5099	219800
    5109	221100
    5119	267500
    5129	223900
    5139	224900
    5149	223800
    5159	227600
    5169	224700
    5179	225300
    5189	227200
    5199	227000
    5209	225000
    5219	227200
    5229	227400
    5239	228100
    5249	229900
    5259	233400
    5269	230700
    5279	247200
    5289	231700
    5299	232200
    5309	231900
    5319	232600
    5329	232900
    5339	237300
    5349	235900
    5359	234800
    5369	236100
    5379	235500
    5389	237300
    5399	239200
    5409	236700
    5419	237800
    5429	242000
    5439	238700
    5449	243200
    5459	237900
    5469	238700
    5479	243400
    5489	243000
    5499	242900
    5509	242100
    5519	243300
    5529	241800
    5539	245500
    5549	243900
    5559	245600
    5569	261200
    5579	309500
    5589	246600
    5599	247100
    5609	245700
    5619	247800
    5629	251400
    5639	249800
    5649	250300
    5659	250400
    5669	254900
    5679	263800
    5689	267000
    5699	253300
    5709	252500
    5719	251300
    5729	257800
    5739	254600
    5749	260100
    5759	256800
    5769	271300
    5779	257600
    5789	258100
    5799	276100
    5809	261400
    5819	258700
    5829	263100
    5839	259600
    5849	260500
    5859	259300
    5869	261900
    5879	260700
    5889	263500
    5899	264000
    5909	264900
    5919	262700
    5929	264800
    5939	264800
    5949	265700
    5959	278800
    5969	268600
    5979	268200
    5989	268100
    5999	269300
    6009	262200
    6019	255800
    6029	261400
    6039	257000
    6049	258200
    6059	262600
    6069	258900
    6079	260000
    6089	265100
    6099	260500
    6109	260000
    6119	265300
    6129	261200
    6139	266400
    6149	262600
    6159	263500
    6169	276600
    6179	265200
    6189	265000
    6199	265900
    6209	269600
    6219	265800
    6229	271400
    6239	271600
    6249	266400
    6259	268100
    6269	267200
    6279	274600
    6289	270900
    6299	271100
    6309	270400
    6319	271100
    6329	271900
    6339	272600
    6349	325500
    6359	273900
    6369	293100
    6379	277600
    6389	275300
    6399	274100
    6409	276100
    6419	276800
    6429	306700
    6439	278500
    6449	278000
    6459	279300
    6469	284000
    6479	280600
    6489	281300
    6499	281700
    6509	281300
    6519	303600
    6529	281000
    6539	283300
    6549	283800
    6559	288700
    6569	295300
    6579	286600
    6589	286500
    6599	288300
    6609	286400
    6619	287600
    6629	286800
    6639	292900
    6649	288900
    6659	289700
    6669	290500
    6679	296500
    6689	291800
    6699	290400
    6709	332200
    6719	296800
    6729	303600
    6739	293400
    6749	293900
    6759	320500
    6769	295500
    6779	296200
    6789	301100
    6799	297700
    6809	298600
    6819	297100
    6829	298300
    6839	299700
    6849	299500
    6859	300300
    6869	301300
    6879	301800
    6889	300900
    6899	303900
    6909	302100
    6919	315300
    6929	304800
    6939	304400
    6949	317200
    6959	307000
    6969	306800
    6979	306400
    6989	317100
    6999	307900
    7009	293900
    7019	294700
    7029	295000
    7039	297800
    7049	296400
    7059	299000
    7069	297800
    7079	298600
    7089	299000
    7099	298100
    7109	299200
    7119	301900
    7129	313400
    7139	301000
    7149	307100
    7159	302300
    7169	303200
    7179	303600
    7189	310000
    7199	305200
    7209	305500
    7219	305400
    7229	305900
    7239	307700
    7249	307600
    7259	308300
    7269	327700
    7279	309300
    7289	309700
    7299	315600
    7309	310500
    7319	310300
    7329	311100
    7339	312000
    7349	312200
    7359	312900
    7369	313600
    7379	314300
    7389	315400
    7399	313200
    7409	320400
    7419	314700
    7429	316200
    7439	322300
    7449	317700
    7459	318000
    7469	347200
    7479	319400
    7489	319900
    7499	326300
    7509	320600
    7519	326100
    7529	321400
    7539	322000
    7549	324800
    7559	322300
    7569	324400
    7579	325400
    7589	325300
    7599	331600
    7609	325500
    7619	325800
    7629	334300
    7639	325500
    7649	328400
    7659	329000
    7669	329400
    7679	331800
    7689	331700
    7699	331300
    7709	336300
    7719	347800
    7729	337700
    7739	332900
    7749	332800
    7759	345400
    7769	334600
    7779	336000
    7789	335900
    7799	337500
    7809	336300
    7819	336400
    7829	337400
    7839	335400
    7849	343500
    7859	340000
    7869	339600
    7879	340900
    7889	341800
    7899	342100
    7909	341700
    7919	342000
    7929	353300
    7939	348800
    7949	345100
    7959	344100
    7969	348400
    7979	346600
    7989	346600
    7999	360100
    8009	332900
    8019	333800
    8029	334300
    8039	341200
    8049	341400
    8059	338100
    8069	342800
    8079	344100
    8089	338300
    8099	337100
    8109	338100
    8119	339000
    8129	339300
    8139	340700
    8149	340800
    8159	347500
    8169	342200
    8179	353300
    8189	361600
    8199	350300
    8209	343400
    8219	346300
    8229	344700
    8239	346100
    8249	352600
    8259	348900
    8269	348100
    8279	347800
    8289	348600
    8299	369400
    8309	380100
    8319	349400
    8329	350800
    8339	351000
    8349	353700
    8359	352200
    8369	352600
    8379	353400
    8389	364400
    8399	361400
    8409	354100
    8419	351900
    8429	355300
    8439	357000
    8449	354600
    8459	357500
    8469	358400
    8479	358400
    8489	359000
    8499	360600
    8509	359500
    8519	357300
    8529	360600
    8539	366200
    8549	369200
    8559	363200
    8569	368700
    8579	364000
    8589	365500
    8599	366300
    8609	361900
    8619	362900
    8629	366800
    8639	366600
    8649	367800
    8659	369200
    8669	368600
    8679	369100
    8689	369400
    8699	378000
    8709	377800
    8719	376900
    8729	368300
    8739	373300
    8749	385800
    8759	373200
    8769	373600
    8779	375500
    8789	372900
    8799	375500
    8809	375000
    8819	377000
    8829	377100
    8839	377000
    8849	378600
    8859	378800
    8869	385800
    8879	380700
    8889	386900
    8899	386900
    8909	380500
    8919	387000
    8929	380200
    8939	383500
    8949	382900
    8959	383300
    8969	386400
    8979	414800
    8989	383600
    8999	386000
    9009	379100
    9019	373300
    9029	370000
    9039	373700
    9049	380500
    9059	375400
    9069	376200
    9079	386700
    9089	374300
    9099	377600
    9109	379700
    9119	378000
    9129	378300
    9139	379000
    9149	379700
    9159	381300
    9169	380600
    9179	389000
    9189	382200
    9199	383100
    9209	389500
    9219	382700
    9229	383500
    9239	381700
    9249	385800
    9259	385400
    9269	386400
    9279	386900
    9289	388000
    9299	389000
    9309	388100
    9319	388000
    9329	389200
    9339	389900
    9349	387900
    9359	398100
    9369	422800
    9379	394700
    9389	390200
    9399	390600
    9409	393000
    9419	393700
    9429	391600
    9439	393800
    9449	395300
    9459	397400
    9469	404200
    9479	398200
    9489	429500
    9499	398700
    9509	398900
    9519	399400
    9529	400200
    9539	400900
    9549	401200
    9559	401800
    9569	402200
    9579	410400
    9589	403900
    9599	404400
    9609	410300
    9619	401300
    9629	411900
    9639	403900
    9649	406900
    9659	406900
    9669	410200
    9679	408300
    9689	409500
    9699	409600
    9709	413000
    9719	407200
    9729	410100
    9739	414000
    9749	411200
    9759	418900
    9769	433800
    9779	420500
    9789	410900
    9799	432400
    9809	446900
    9819	414700
    9829	422100
    9839	416500
    9849	424500
    9859	417400
    9869	418700
    9879	418500
    9889	419100
    9899	426300
    9909	420600
    9919	420200
    9929	420500
    9939	421100
    9949	423200
    9959	423000
    9969	433300
    9979	447900
    9989	424400
    9999	422000
